NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231214;;;4.9;1;914;9;6.9;1;538;9;5.8;1;5.9;1;2.0;1;;;;;0;9;8.2;1;;;14.3;1;310;1;146;9;19.5;1;310;1;144;9;;;;;;;18.4;1;;;144;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231215;;;5.7;1;2210;9;8.4;1;1024;9;7.4;1;7.1;1;2.7;1;;;;;0;9;4.9;1;;;7.7;1;350;9;1918;9;9.4;1;300;1;309;9;;;;;;;9.2;1;;;309;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231216;;;6.9;1;556;9;8.8;1;1503;9;7.3;1;7.9;1;1.9;1;;;;;0;9;1.9;1;;;5.5;1;340;1;4;9;5.9;1;320;1;320;9;;;;;;;5.8;1;;;2;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231217;;;3.3;1;1735;9;7.8;1;1519;9;4.7;1;5.6;1;4.5;1;;;;;0;9;5.6;1;;;10.6;1;180;1;1021;9;11.8;1;200;1;1815;9;;;;;;;11.5;1;;;1815;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231218;;;-1.8;1;1144;9;6.4;1;544;9;0.8;1;2.3;1;8.2;1;;;;;412;9;4.1;1;;;8.1;1;240;9;2016;9;10.8;1;240;9;2237;9;;;;;;;10.0;1;;;1837;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231219;;;1.5;1;1801;9;8.4;1;2039;9;5.5;1;5.0;1;6.9;1;;;;;0;9;9.2;1;;;16.0;1;230;9;1902;9;22.2;1;240;9;1911;9;;;;;;;21.3;1;;;1852;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231220;;;4.7;1;652;9;8.5;1;544;9;6.6;1;6.6;1;3.8;1;;;;;0;9;11.8;1;;;;;;;;;21.0;1;260;1;2120;9;;;;;;;;;;;;
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231221;;;7.3;1;48;9;10.4;1;1804;9;9.2;1;8.9;1;3.1;1;;;;;0;9;15.6;1;;;19.8;1;280;1;1525;9;26.4;1;270;1;1238;9;;;;;;;25.3;1;;;1238;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231222;;;7.4;1;1722;9;9.5;1;918;9;8.4;1;8.5;1;2.1;1;;;;;0;9;14.5;1;;;18.9;1;280;1;910;9;23.9;1;290;1;907;9;;;;;;;23.0;1;;;907;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231223;;;6.8;1;434;9;10.2;1;1505;9;8.5;1;8.5;1;3.4;1;;;;;0;9;12.3;1;;;16.0;1;260;1;1728;9;21.6;1;270;1;905;9;;;;;;;20.5;1;;;905;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231224;;;7.7;1;514;9;10.6;1;1337;9;9.4;1;9.2;1;2.9;1;;;;;0;9;11.5;1;;;15.6;1;240;9;2147;9;22.7;1;240;1;2143;9;;;;;;;20.6;1;;;2147;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231225;;;9.0;1;1033;9;10.0;1;1441;9;9.6;1;9.5;1;1.0;1;;;;;0;9;9.9;1;;;13.6;1;240;1;404;9;20.3;1;240;1;539;9;;;;;;;19.7;1;;;539;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231226;;;8.2;1;921;9;9.4;1;1744;9;8.8;1;8.8;1;1.2;1;;;;;0;9;7.7;1;;;13.4;1;240;1;450;9;19.0;1;240;1;450;9;;;;;;;17.9;1;;;442;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231227;;;6.2;1;957;9;9.6;1;1425;9;8.1;1;7.9;1;3.4;1;;;;;0;9;10.9;1;;;15.4;1;200;1;1808;9;25.9;1;230;1;2110;9;;;;;;;23.9;1;;;2013;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231228;;;8.0;1;738;9;9.8;1;1318;9;8.7;1;8.9;1;1.8;1;;;;;0;9;8.6;1;;;12.2;1;230;9;2350;9;21.3;1;230;9;2349;9;;;;;;;20.2;1;;;2349;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231229;;;7.7;1;2340;9;10.2;1;1737;9;8.8;1;9.0;1;2.5;1;;;;;0;9;10.9;1;;;17.7;1;240;1;1741;9;24.4;1;240;1;1740;9;;;;;;;22.7;1;;;1738;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231230;;;6.8;1;751;9;9.5;1;1520;9;8.1;1;8.2;1;2.7;1;;;;;0;9;10.8;1;;;15.8;1;180;9;2315;9;23.1;1;180;1;2216;9;;;;;;;22.3;1;;;2216;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20231231;;;6.6;1;812;9;8.8;1;1148;9;7.5;1;7.7;1;2.2;1;;;;;0;9;13.6;1;;;18.3;1;190;1;343;9;33.4;1;200;1;337;9;;;;;;;30.2;1;;;337;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240101;;;4.9;1;811;9;9.6;1;323;9;6.8;1;7.3;1;4.7;1;;;;;0;9;13.0;1;;;17.9;1;200;9;2226;9;31.0;1;200;9;2305;9;;;;;;;29.4;1;;;2305;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240102;;;7.4;1;2008;9;10.7;1;1848;9;9.5;1;9.1;1;3.3;1;;;;;0;9;16.5;1;;;23.2;1;210;1;1403;9;36.7;1;210;1;1435;9;;;;;;;33.2;1;;;1356;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240103;;;8.4;1;1724;9;10.3;1;1127;9;9.1;1;9.4;1;1.9;1;;;;;0;9;15.3;1;;;20.7;1;240;1;1343;9;29.2;1;250;1;1334;9;;;;;;;27.9;1;;;1334;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240104;;;6.2;1;743;9;9.6;1;1922;9;8.0;1;7.9;1;3.4;1;;;;;0;9;12.1;1;;;17.7;1;250;1;37;9;31.7;1;200;9;1903;9;;;;;;;30.3;1;;;1903;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240105;;;4.4;1;816;9;6.8;1;1344;9;5.8;1;5.6;1;2.4;1;;;;;0;9;9.4;1;;;14.7;1;240;1;108;9;25.1;1;230;1;10;9;;;;;;;21.5;1;;;59;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240106;;;3.3;1;1752;9;4.7;1;1503;9;3.8;1;4.0;1;1.4;1;;;;;0;9;8.8;1;;;11.5;1;350;9;2042;9;14.1;1;310;1;1607;9;;;;;;;13.5;1;;;1731;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240107;;;0.2;1;1758;9;1.5;1;608;9;0.6;1;0.9;1;1.3;1;;;;;326;9;8.9;1;;;11.5;1;350;1;59;9;14.8;1;40;9;2211;9;;;;;;;14.0;1;;;2211;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240108;;;-4.3;1;1048;9;-3.1;1;1737;9;-3.5;1;-3.7;1;1.2;1;;;;;1440;9;8.0;1;;;11.6;1;40;1;613;9;17.2;1;40;1;555;9;;;;;;;15.5;1;;;555;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240109;;;-5.1;1;1054;9;-3.5;1;504;9;-4.2;1;-4.3;1;1.6;1;;;;;1440;9;6.0;1;;;8.6;1;40;1;105;9;12.0;1;40;1;43;9;;;;;;;10.9;1;;;112;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240110;;;-4.5;1;1830;9;-0.6;1;338;9;-2.8;1;-2.6;1;3.9;1;;;;;1440;9;5.0;1;;;9.1;1;80;9;2223;9;11.2;1;70;9;2313;9;;;;;;;10.7;1;;;2313;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240111;;;-3.0;1;454;9;1.2;1;829;9;-1.5;1;-0.9;1;4.2;1;;;;;1384;9;8.6;1;;;12.8;1;40;9;2334;9;16.1;1;40;9;2330;9;;;;;;;15.5;1;;;2330;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240112;;;-2.1;1;2124;9;1.1;1;616;9;-0.4;1;-0.5;1;3.2;1;;;;;736;9;6.5;1;;;13.3;1;40;1;25;9;15.8;1;40;1;17;9;;;;;;;15.3;1;;;17;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240113;;;-3.1;1;1702;9;-1.9;1;1120;9;-2.6;1;-2.5;1;1.2;1;;;;;1440;9;1.8;1;;;4.8;1;60;1;122;9;8.2;1;40;1;35;9;;;;;;;7.5;1;;;44;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240114;;;-4.2;1;611;9;3.0;1;228;9;-2.7;1;-0.6;1;7.2;1;;;;;1434;9;3.3;1;;;10.5;1;280;9;2130;9;11.3;1;280;9;2127;9;;;;;;;11.2;1;;;2127;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240115;;;-3.0;1;1810;9;2.2;1;1445;9;1.0;1;-0.4;1;5.2;1;;;;;160;9;7.6;1;;;13.6;1;280;1;441;9;15.2;1;310;1;919;9;;;;;;;14.5;1;;;434;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240116;;;-2.3;1;704;9;3.7;1;501;9;-0.4;1;0.7;1;6.0;1;;;;;980;9;3.7;1;;;10.1;1;160;9;2253;9;12.7;1;140;9;2018;9;;;;;;;11.9;1;;;2018;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240117;;;-1.2;1;2241;9;7.4;1;1243;9;1.3;1;3.1;1;8.6;1;;;;;596;9;6.5;1;;;11.0;1;140;1;826;9;20.7;1;200;1;1034;9;;;;;;;18.8;1;;;1034;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240118;;;-2.6;1;503;9;0.2;1;2146;9;-1.0;1;-1.2;1;2.8;1;;;;;1295;9;5.6;1;;;;;;;;;10.7;1;310;1;2002;9;;;;;;;;;;;;
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240119;;;-1.9;1;1746;9;1.3;1;1445;9;-0.5;1;-0.3;1;3.2;1;;;;;948;9;3.2;1;;;7.1;1;330;1;3;9;8.1;1;330;1;2;9;;;;;;;8.0;1;;;2;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240120;;;-3.9;1;738;9;2.1;1;1537;9;-1.4;1;-0.9;1;6.0;1;;;;;1017;9;6.1;1;;;16.5;1;180;9;2331;9;18.7;1;180;9;2328;9;;;;;;;18.1;1;;;2325;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240121;;;-2.3;1;44;9;9.8;1;432;9;3.3;1;3.8;1;12.1;1;;;;;315;9;12.3;1;;;20.5;1;200;9;2307;9;32.6;1;200;9;2357;9;;;;;;;30.8;1;;;2357;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240122;;;6.2;1;1801;9;11.3;1;1026;9;9.3;1;8.8;1;5.1;1;;;;;0;9;15.0;1;;;22.1;1;210;1;100;9;34.5;1;210;1;440;9;;;;;;;32.1;1;;;117;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240123;;;6.0;1;624;9;12.5;1;2334;9;8.6;1;9.3;1;6.5;1;;;;;0;9;11.8;1;;;18.8;1;260;1;36;9;28.7;1;240;9;2314;9;;;;;;;26.9;1;;;2314;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240124;;;10.0;1;1810;9;12.6;1;1940;9;11.5;1;11.3;1;2.6;1;;;;;0;9;11.5;1;;;18.5;1;240;1;18;9;27.4;1;240;1;20;9;;;;;;;26.1;1;;;20;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240125;;;8.4;1;138;9;11.7;1;1333;9;9.9;1;10.1;1;3.3;1;;;;;0;9;6.2;1;;;12.4;1;260;9;2059;9;15.0;1;240;1;1615;9;;;;;;;14.3;1;;;1615;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240126;;;7.2;1;1743;9;10.5;1;934;9;8.4;1;8.9;1;3.3;1;;;;;0;9;8.8;1;;;18.5;1;300;1;1013;9;23.1;1;240;1;540;9;;;;;;;21.7;1;;;1008;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240127;;;3.2;1;654;9;6.8;1;1232;9;5.1;1;5.0;1;3.6;1;;;;;0;9;6.5;1;;;13.3;1;150;9;2238;9;16.0;1;140;9;2151;9;;;;;;;14.8;1;;;2239;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240128;;;4.1;1;125;9;13.0;1;2014;9;7.2;1;8.6;1;8.9;1;;;;;0;9;9.1;1;;;13.7;1;230;9;2340;9;16.9;1;230;9;2358;9;;;;;;;15.7;1;;;2358;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240129;;;7.2;1;700;9;13.1;1;2255;9;10.6;1;10.2;1;5.9;1;;;;;0;9;8.6;1;;;14.4;1;230;1;412;9;17.5;1;240;1;408;9;;;;;;;16.2;1;;;408;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240130;;;7.8;1;1745;9;9.8;1;1112;9;8.9;1;8.8;1;2.0;1;;;;;0;9;6.1;1;;;10.7;1;240;1;131;9;14.8;1;240;1;515;9;;;;;;;;;;;;
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240131;;;5.7;1;432;9;9.5;1;2055;9;7.3;1;7.6;1;3.8;1;;;;;0;9;6.6;1;;;14.8;1;250;9;2159;9;18.3;1;240;9;2113;9;;;;;;;17.6;1;;;2300;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240201;;;7.5;1;1759;9;9.3;1;1409;9;8.1;1;8.4;1;1.8;1;;;;;0;9;7.0;1;;;14.0;1;260;1;59;9;17.1;1;260;1;1;9;;;;;;;16.6;1;;;1;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240202;;;2.4;1;843;9;8.3;1;318;9;5.7;1;5.4;1;5.9;1;;;;;0;9;6.4;1;;;12.1;1;270;9;2330;9;14.7;1;280;9;2327;9;;;;;;;14.3;1;;;2327;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240203;;;5.3;1;1801;9;8.8;1;1911;9;8.0;1;7.1;1;3.5;1;;;;;0;9;8.5;1;;;11.3;1;280;1;412;9;13.6;1;280;1;509;9;;;;;;;13.2;1;;;400;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240204;;;7.1;1;902;9;8.7;1;2232;9;7.8;1;7.9;1;1.6;1;;;;;0;9;9.2;1;;;12.0;1;270;9;2001;9;15.9;1;270;9;2001;9;;;;;;;15.6;1;;;2001;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240205;;;5.7;1;1657;9;7.0;1;601;9;6.5;1;6.4;1;1.3;1;;;;;0;9;7.4;1;;;12.1;1;260;1;115;9;16.1;1;240;9;2203;9;;;;;;;15.2;1;;;2203;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240206;;;5.6;1;2357;9;10.0;1;1447;9;8.4;1;7.8;1;4.4;1;;;;;0;9;11.8;1;;;15.2;1;230;9;2216;9;22.4;1;240;9;2125;9;;;;;;;20.6;1;;;2021;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240207;;;9.3;1;2202;9;11.2;1;2040;1;9.9;1;10.3;1;1.9;1;;;;;0;9;12.1;1;;;14.7;1;230;1;610;9;24.8;1;240;1;20;9;;;;;;;23.2;1;;;20;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240208;;;10.0;1;;;12.5;1;;;;;11.3;1;2.5;1;;;;;;;4.1;1;;;;;;;;;15.0;1;;;;;;;;;;;;;;;;
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240209;;;8.5;1;;;12.5;1;;;;;10.5;1;4.0;1;;;;;;;3.9;1;;;;;;;;;14.6;1;;;;;;;;;;;;;;;;
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240210;;;6.5;1;;;9.0;1;;;;;7.8;1;2.5;1;;;;;;;1.7;1;;;;;;;;;11.7;1;;;;;;;;;;;;;;;;
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240211;;;6.0;1;;;9.5;1;;;;;7.8;1;3.5;1;;;;;;;3.3;1;;;;;;;;;13.2;1;;;;;;;;;;;;;;;;
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240212;;;5.0;1;;;9.5;1;;;;;7.3;1;4.5;1;;;;;;;1.5;1;;;;;;;;;8.7;1;;;;;;;;;;;;;;;;
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240213;;;3.0;1;;;9.5;1;;;;;6.3;1;6.5;1;;;;;;;5.3;1;;;;;;;;;19.4;1;200;1;2057;9;;;;;;;;;;;;
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240214;;;7.8;1;2144;9;14.1;1;2204;9;11.2;1;11.0;1;6.3;1;;;;;;;8.4;1;;;;;;;;;16.0;1;240;1;144;9;;;;;;;;;;;;
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240215;;;11.6;1;913;9;17.1;1;1459;9;14.0;1;14.4;1;5.5;1;;;;;0;9;9.8;1;;;15.3;1;180;9;2023;9;18.5;1;200;9;2338;9;;;;;;;17.4;1;;;2343;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240216;;;9.9;1;1755;9;12.5;1;601;9;11.0;1;11.2;1;2.6;1;;;;;0;9;8.6;1;;;13.4;1;200;1;2;9;20.8;1;200;1;102;9;;;;;;;18.5;1;;;115;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240217;;;8.2;1;336;9;13.5;1;1420;9;10.3;1;10.9;1;5.3;1;;;;;0;9;3.5;1;;;7.3;1;200;9;2340;9;9.9;1;310;1;18;9;;;;;;;9.2;1;;;12;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240218;;;7.2;1;732;9;10.8;1;1758;9;8.8;1;9.0;1;3.6;1;;;;;0;9;9.8;1;;;13.5;1;290;9;2348;9;21.3;1;230;1;942;9;;;;;;;20.1;1;;;942;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240219;;;7.8;1;1733;9;9.0;1;601;9;8.4;1;8.4;1;1.2;1;;;;;0;9;8.9;1;;;11.7;1;290;1;1;9;15.0;1;290;1;1843;9;;;;;;;14.6;1;;;1843;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240220;;;5.2;1;658;9;8.3;1;1557;9;6.8;1;6.8;1;3.1;1;;;;;0;9;5.5;1;;;10.3;1;240;9;2210;9;13.2;1;240;9;2219;9;;;;;;;12.7;1;;;2202;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240221;;;5.4;1;547;9;10.6;1;539;9;7.7;1;8.0;1;5.2;1;;;;;0;9;10.8;1;;;17.2;1;200;1;1627;9;25.6;1;200;1;1826;9;;;;;;;23.6;1;;;1645;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240222;;;5.8;1;1549;9;11.7;1;1334;9;8.6;1;8.8;1;5.9;1;;;;;0;9;14.0;1;;;27.3;1;270;1;1554;9;38.4;1;270;1;1546;9;;;;;;;35.5;1;;;1546;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240223;;;2.9;1;632;9;7.1;1;1342;9;4.3;1;5.0;1;4.2;1;;;;;0;9;8.2;1;;;11.5;1;220;1;342;9;19.9;1;230;1;411;9;;;;;;;18.6;1;;;413;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240224;;;1.6;1;631;9;6.9;1;1424;9;3.8;1;4.3;1;5.3;1;;;;;0;9;8.6;1;;;14.7;1;200;1;1629;9;23.9;1;210;1;1622;9;;;;;;;22.7;1;;;1622;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240225;;;3.0;1;452;9;7.5;1;37;9;5.2;1;5.3;1;4.5;1;;;;;0;9;10.4;1;;;16.2;1;140;1;1733;9;21.7;1;140;1;1557;9;;;;;;;20.4;1;;;1534;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240226;;;3.6;1;1759;9;7.7;1;1114;9;5.6;1;5.7;1;4.1;1;;;;;0;9;10.0;1;;;16.5;1;20;1;1808;9;22.7;1;30;1;1806;9;;;;;;;21.6;1;;;1806;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240227;;;2.4;1;714;9;7.2;1;1556;9;4.3;1;4.8;1;4.8;1;;;;;0;9;9.4;1;;;14.1;1;20;1;1;9;18.6;1;40;1;18;9;;;;;;;17.3;1;;;18;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240228;;;3.5;1;2238;9;9.4;1;1454;9;6.5;1;6.5;1;5.9;1;;;;;0;9;4.7;1;;;12.0;1;330;1;1;9;15.4;1;200;9;2208;9;;;;;;;14.6;1;;;2208;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240229;;;6.5;1;807;9;8.8;1;1602;9;7.4;1;7.7;1;2.3;1;;;;;0;9;9.4;1;;;15.5;1;300;9;2232;9;21.4;1;310;9;2223;9;;;;;;;20.5;1;;;2223;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240301;;;3.2;1;627;9;9.1;1;1517;9;5.5;1;6.2;1;5.9;1;;;;;0;9;11.6;1;;;18.9;1;170;1;1743;9;28.0;1;200;1;1050;9;;;;;;;26.2;1;;;1052;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240302;;;3.5;1;418;9;6.8;1;1422;9;4.6;1;5.2;1;3.3;1;;;;;0;9;8.4;1;;;18.3;1;180;1;532;9;19.8;1;180;1;526;9;;;;;;;19.3;1;;;531;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240303;;;3.4;1;1942;9;6.9;1;1630;9;5.0;1;5.2;1;3.5;1;;;;;0;9;5.4;1;;;8.7;1;320;1;813;9;10.9;1;310;1;1603;9;;;;;;;10.4;1;;;1603;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240304;;;4.6;1;124;9;10.4;1;1511;9;7.1;1;7.5;1;5.8;1;;;;;0;9;5.4;1;;;10.0;1;200;9;2204;9;15.6;1;200;9;2137;9;;;;;;;15.1;1;;;2137;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240305;;;4.7;1;117;9;7.9;1;1509;9;5.3;1;6.3;1;3.2;1;;;;;0;9;6.3;1;;;9.3;1;260;1;1855;9;13.4;1;240;1;819;9;;;;;;;12.8;1;;;819;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240306;;;3.3;1;534;9;8.5;1;1439;9;5.3;1;5.9;1;5.2;1;;;;;0;9;3.3;1;;;7.1;1;140;9;2224;9;8.5;1;140;9;2225;9;;;;;;;8.1;1;;;2225;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240307;;;4.7;1;102;9;10.6;1;1510;9;7.4;1;7.7;1;5.9;1;;;;;0;9;7.7;1;;;12.3;1;90;9;2057;9;15.4;1;100;9;2049;9;;;;;;;14.9;1;;;2049;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240308;;;2.5;1;619;9;11.4;1;1646;9;7.2;1;7.0;1;8.9;1;;;;;0;9;9.0;1;;;17.7;1;160;9;2136;9;24.7;1;160;9;2118;9;;;;;;;22.8;1;;;2115;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240309;;;5.8;1;521;9;11.9;1;1223;9;7.8;1;8.9;1;6.1;1;;;;;0;9;9.9;1;;;14.9;1;140;1;317;9;20.8;1;140;1;309;9;;;;;;;19.2;1;;;309;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240310;;;5.5;1;2328;9;9.1;1;1710;9;7.2;1;7.3;1;3.6;1;;;;;0;9;3.9;1;;;9.9;1;140;1;211;9;13.4;1;140;1;206;9;;;;;;;12.5;1;;;206;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240311;;;6.1;1;300;9;9.4;1;1233;9;7.3;1;7.8;1;3.3;1;;;;;0;9;8.8;1;;;14.1;1;280;1;1539;9;17.4;1;270;1;1403;9;;;;;;;16.9;1;;;1534;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240312;;;6.0;1;317;9;10.9;1;1823;9;8.2;1;8.5;1;4.9;1;;;;;0;9;9.3;1;;;13.3;1;240;1;1839;9;16.9;1;240;1;1628;9;;;;;;;16.1;1;;;1628;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240313;;;8.8;1;714;9;11.8;1;1225;9;10.3;1;10.3;1;3.0;1;;;;;0;9;6.7;1;;;11.7;1;260;1;512;9;13.3;1;260;1;309;9;;;;;;;12.9;1;;;309;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240314;;;8.3;1;552;9;17.0;1;1509;9;12.7;1;12.7;1;8.7;1;;;;;0;9;7.0;1;;;13.8;1;230;9;2012;9;17.5;1;240;9;2233;9;;;;;;;15.9;1;;;2238;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240315;;;10.8;1;1248;9;14.4;1;1506;9;11.9;1;12.6;1;3.6;1;;;;;0;9;9.3;1;;;14.8;1;250;9;2239;9;19.4;1;240;1;1842;9;;;;;;;18.7;1;;;1842;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240316;;;7.8;1;613;9;12.8;1;1959;9;10.5;1;10.3;1;5.0;1;;;;;0;9;6.3;1;;;16.5;1;260;1;14;9;21.6;1;260;1;119;9;;;;;;;20.2;1;;;119;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240317;;;9.6;1;818;9;14.2;1;1618;9;11.7;1;11.9;1;4.6;1;;;;;0;9;6.3;1;;;11.1;1;180;1;937;9;14.7;1;200;1;1247;9;;;;;;;13.8;1;;;929;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240318;;;10.2;1;804;9;14.7;1;1326;9;12.5;1;12.5;1;4.5;1;;;;;0;9;4.1;1;;;9.8;1;290;1;258;9;11.4;1;290;1;256;9;;;;;;;11.2;1;;;341;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240319;;;9.7;1;826;9;17.6;1;1536;9;13.0;1;13.7;1;7.9;1;;;;;0;9;2.1;1;;;5.7;1;310;1;834;9;7.6;1;190;1;1228;9;;;;;;;7.2;1;;;1228;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240320;;;12.2;1;306;9;19.9;1;1622;9;15.3;1;16.1;1;7.7;1;;;;;0;9;3.5;1;;;8.1;1;140;1;406;9;9.4;1;140;1;706;9;;;;;;;9.0;1;;;716;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240321;;;9.9;1;651;9;17.4;1;1655;9;13.6;1;13.7;1;7.5;1;;;;;0;9;3.4;1;;;7.7;1;30;1;354;9;8.3;1;30;1;749;9;;;;;;;8.1;1;;;749;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240322;;;10.1;1;1039;9;14.8;1;1454;9;11.6;1;12.5;1;4.7;1;;;;;0;9;6.3;1;;;15.3;1;300;9;2308;9;19.7;1;300;9;2308;9;;;;;;;18.9;1;;;2308;9
 75107005;TOUR EIFFEL;48.858333;2.294500;330;20240323;;;2.6;1;708;9;8.2;1;1230;9;5.1;1;5.4;1;5.6;1;;;;;0;9;12.0;1;;;19.0;1;280;1;1647;9;24.2;1;280;1;1632;9;;;;;;;23.4;1;;;1632;9
